Name;Brand;Price;URL
Lysholmer Double Ice 0,5 l;Ringnes;kr 37,60;https://kolonial.no/produkter/12562-ringnes-lysholmer-double-ice/
Meller Rull 38 g;Meller;kr 12,50;https://kolonial.no/produkter/29180-meller-meller-rull/
Giant Snap & Crackle Original, 1 stk;Not found;kr 8,50;https://kolonial.no/produkter/17836-giant-snap-crackle-original/
Dahls Fatøl 6 x 0,5l, 3 l;Ringnes;kr 219,20;https://kolonial.no/produkter/27737-ringnes-dahls-fatol-6-x-05l/
Vepsebol Jordbær 42 g;Brynild;kr 11,00;https://kolonial.no/produkter/5947-brynild-vepsebol-jordbaer/
Appelsinmarmelade 1 kg;REMA 1000;kr 24,60;https://kolonial.no/produkter/8344-rema-1000-appelsinmarmelade/
ECD Ramp Pale Ale 0,33 l;Ringnes;kr 41,90;https://kolonial.no/produkter/29104-ringnes-ecd-ramp-pale-ale/
Pepe Lakris 32 g;Nidar;kr 10,00;https://kolonial.no/produkter/23851-nidar-pepe-lakris/
Tou Pilsner 0,5 l;Ringnes;kr 40,50;https://kolonial.no/produkter/20059-ringnes-tou-pilsner/
Jordbærstang Toms, 27 g;Not found;kr 10,70;https://kolonial.no/produkter/24087-jordbaerstang-toms/
Arendals Pilsner 6 x 0,5l, 3 l;Ringnes;kr 220,20;https://kolonial.no/produkter/20164-ringnes-arendals-pilsner-6-x-05l/
Lakris Salt 140 g;Ga-Jol;kr 39,90;https://kolonial.no/produkter/30383-ga-jol-lakris-salt/
Lakris Søt 140 g;Ga-Jol;kr 39,90;https://kolonial.no/produkter/30491-ga-jol-lakris-sot/
Salt Lakris Chili & Pepper, 140 g;Ga-Jol;kr 39,90;https://kolonial.no/produkter/30492-ga-jol-salt-lakris-chili-pepper/
Sjokoladetrøfler 200 g;ORO;kr 49,90;https://kolonial.no/produkter/30114-oro-sjokoladetrofler/
Sjokoladekuler Flytende Lakris 140 g;ORO;kr 44,90;https://kolonial.no/produkter/28131-oro-sjokoladekuler-flytende-lakris/
Sjokoladekuler Lakris & Bringebær 140 g;ORO;kr 44,90;https://kolonial.no/produkter/28133-oro-sjokoladekuler-lakris-bringebaer/
Lakriskuler med Sjokolade 140 g;ORO;kr 44,90;https://kolonial.no/produkter/28132-oro-lakriskuler-med-sjokolade/
Lakriskuler med Karamell og Havsalt 140 g;ORO;kr 44,90;https://kolonial.no/produkter/29624-oro-lakriskuler-med-karamell-og-havsalt/
Drops med Salmiakk & Lakris 170 g;ORO;kr 39,90;https://kolonial.no/produkter/28246-oro-drops-med-salmiakk-lakris/
Blandede Drops 170 g;ORO;kr 39,90;https://kolonial.no/produkter/28245-oro-blandede-drops/
Nidar Vill Fruktige Bær 120 g;Vill;kr 33,90;https://kolonial.no/produkter/27897-vill-nidar-vill-fruktige-baer/
YUP Salty Caramel Salmiak Mix 30 g;Läkerol;kr 22,50;https://kolonial.no/produkter/28461-lakerol-yup-salty-caramel-salmiak-mix/
Søppeldynga 170 g;Bon Bon;kr 38,90;https://kolonial.no/produkter/29169-bon-bon-soppeldynga/
Kloakslam 125 g;Bon Bon;kr 33,90;https://kolonial.no/produkter/29170-bon-bon-kloakslam/
Råtne Fisk 125 g;Bon Bon;kr 29,90;https://kolonial.no/produkter/29040-bon-bon-ratne-fisk/
Surt Skum S-märke, 70 g;Not found;kr 21,50;https://kolonial.no/produkter/28838-surt-skum-s-marke/
Werthers Original Drops Sukkerfri, 42 g;Werthers;kr 29,50;https://kolonial.no/produkter/29178-werthers-werthers-original-drops-sukkerfri/
Tyrkisk Peber Megahot 80 g;Fazer;kr 28,90;https://kolonial.no/produkter/29206-fazer-tyrkisk-peber-megahot/
Japp småbiter 150 g;Freia;kr 24,90;https://kolonial.no/produkter/25713-freia-japp-smabiter/
Daim Sylinder 2,5 kg;Freia;kr 640,80;https://kolonial.no/produkter/25715-freia-daim-sylinder/
Daim Småbiter 145 g;Freia;kr 24,90;https://kolonial.no/produkter/25888-freia-daim-smabiter/
Oreo Småbiter 150 g;Oreo;kr 24,90;https://kolonial.no/produkter/29129-oreo-oreo-smabiter/
Økologisk Nøttemiks Rå, Usaltet, 150 g;Nøtteliten;kr 49,90;https://kolonial.no/produkter/29750-notteliten-okologisk-nottemiks-ra-usaltet/
Doc Halslinser Eucalyptus, 60 g;Nidar;kr 25,90;https://kolonial.no/produkter/14536-nidar-doc-halslinser-eucalyptus/
Ricola Tranebær 50 g;Ricola;kr 29,90;https://kolonial.no/produkter/17803-ricola-ricola-tranebaer/
Mynthon Original Tyggepastill 30 g;Cloetta;kr 12,90;https://kolonial.no/produkter/15483-cloetta-mynthon-original-tyggepastill/
Fisherman's Friend Salmiak, 25 g;Lofthouse's;kr 16,30;https://kolonial.no/produkter/272-lofthouses-fishermans-friend-salmiak/
Fisherman's Friend Raspberry 25 g;Lofthouse's;kr 16,30;https://kolonial.no/produkter/25055-lofthouses-fishermans-friend-raspberry/
Tyggis Rene Tenner 10 stk, 14 g;Solidox;kr 16,10;https://kolonial.no/produkter/27260-solidox-tyggis-rene-tenner-10-stk/
M Partysize 180 g;Freia;kr 42,80;https://kolonial.no/produkter/7348-freia-m-partysize-200g/
Tyggis Frisk Pust 10 stk, 14 g;Solidox;kr 16,10;https://kolonial.no/produkter/27259-solidox-tyggis-frisk-pust-10-stk/
Extra Mega Cubes Spearmint 30 stk, 69 g;Extra;kr 45,90;https://kolonial.no/produkter/28763-extra-extra-mega-cubes-spearmint-30-stk/
Extra Spearmint 5-pakk, 70 g;Extra;kr 59,90;https://kolonial.no/produkter/26282-extra-extra-spearmint-5-pakk/
Extra Spearmint Sukkerfri, 1 stk;Extra;kr 15,10;https://kolonial.no/produkter/316-extra-extra-spearmint-sukkerfri/
Extra Sweet Fruit Sukkerfri, 1 stk;Extra;kr 14,50;https://kolonial.no/produkter/315-extra-extra-sweet-fruit-sukkerfri/
Extra Eucalyptus 14 g;Extra;kr 10,00;https://kolonial.no/produkter/14575-extra-extra-eucalyptus/
Extra Sweet Mint 14 g;Extra;kr 14,80;https://kolonial.no/produkter/14578-extra-extra-sweet-mint/
Extra Superberries 14 g;Extra;kr 14,80;https://kolonial.no/produkter/18691-extra-extra-superberries/
Extra Watermelon 14 g;Extra;kr 15,10;https://kolonial.no/produkter/25342-extra-extra-watermelon/
Extra Strong Menthol 14 g;Extra;kr 15,10;https://kolonial.no/produkter/28833-extra-extra-strong-menthol/
Extra Salty Licorice 14 g;Extra;kr 15,40;https://kolonial.no/produkter/28827-extra-extra-salty-licorice/
Extra Pro White Spearmint 14 g;Extra;kr 15,10;https://kolonial.no/produkter/29021-extra-extra-pro-white-spearmint/
Hubba Bubba Original 35 g;Nidar;kr 15,50;https://kolonial.no/produkter/14581-nidar-hubba-bubba-original/
Stimorol Fusion Vanilla Mint 22 g;Stimorol;kr 16,50;https://kolonial.no/produkter/23715-stimorol-stimorol-fusion-vanilla-mint/
Stimorol Max Duo Raspberry Lemon 23 g;Stimorol;kr 10,20;https://kolonial.no/produkter/26502-stimorol-stimorol-max-duo-raspberry-lemon/
Stimorol Max Duo Spearmint 23 g;Stimorol;kr 10,20;https://kolonial.no/produkter/26501-stimorol-stimorol-max-duo-spearmint/
Premium 70% Pekan & Havsalt 100 g;Freia;kr 42,80;https://kolonial.no/produkter/14272-freia-premium-70-pekan-havsalt/
Melkerull 2pk 148 g;Freia;kr 31,50;https://kolonial.no/produkter/18217-freia-melkerull-2pk/
Stimorol Max Spearmint 22 g;Stimorol;kr 17,60;https://kolonial.no/produkter/25354-stimorol-stimorol-max-spearmint/
Stimorol Max Blueberry 20 g;Stimorol;kr 17,30;https://kolonial.no/produkter/27886-stimorol-max-blueberry-20g-1-stk/
Dent Trio 24 g;Dent;kr 17,50;https://kolonial.no/produkter/15546-dent-dent-trio/
Smil 2pk 156 g;Freia;kr 29,50;https://kolonial.no/produkter/18214-freia-smil-2pk/
Salt Lakris 24 g;Dent;kr 17,90;https://kolonial.no/produkter/15933-dent-salt-lakris/
Crush Fersken 25 g;Dent;kr 20,90;https://kolonial.no/produkter/26600-dent-crush-fersken/
Dent Crush Bringebær 25 g;Dent;kr 20,90;https://kolonial.no/produkter/28464-dent-dent-crush-bringebaer/
Dent Crush Lakris 25 g;Dent;kr 20,90;https://kolonial.no/produkter/27359-dent-dent-crush-lakris/
Läkerol Classic Salvi 25 g;Läkerol;kr 13,50;https://kolonial.no/produkter/15669-lakerol-lakerol-classic-salvi/
Läkerol Classic Seasalt 25 g;Läkerol;kr 16,90;https://kolonial.no/produkter/25376-lakerol-lakerol-classic-seasalt/
Läkerol Classic Cactus 25 g;Läkerol;kr 14,50;https://kolonial.no/produkter/15666-lakerol-lakerol-classic-cactus/
Läkerol Classic Salty Caramel 25 g;Läkerol;kr 16,90;https://kolonial.no/produkter/25355-lakerol-lakerol-classic-salty-caramel/
Mentos Gum Strawberry 30 g;Mentos;kr 19,90;https://kolonial.no/produkter/28682-mentos-mentos-gum-strawberry/
Tyggis Sweet Mint 10 stk, 14 g;Solidox;kr 14,50;https://kolonial.no/produkter/29191-solidox-tyggis-sweet-mint-10-stk/
Premium 70% Bringebær 100 g;Freia;kr 42,80;https://kolonial.no/produkter/18502-freia-premium-70-bringebaer/
Firkløver Appelsin, Nøtter og Havsalt, 200 g;Freia;kr 44,90;https://kolonial.no/produkter/29988-freia-firklover-appelsin-notter-og-havsalt/
Otrivin Nesespray 0,5mg, 10 ml;Otrivin;kr 64,20;https://kolonial.no/produkter/613-otrivin-otrivin-nesespray-05mg/
Smertestillende Tabletter 20stk, 500mg, 20 stk;Panodil;kr 28,90;https://kolonial.no/produkter/3769-panodil-smertestillende-tabletter-20stk-500mg/
Sår Hals med Råmelk 20 stk;Curamed;kr 39,50;https://kolonial.no/produkter/26382-curamed-sar-hals-med-ramelk/
Ost & Skinke Pai Stor, 650 g;Stabburet;kr 109,90;https://kolonial.no/produkter/1250-stabburet-ost-skinke-pai-stor/
Nicorette Munnspray Mint 1mg/dose, 150 doser, 1 stk;Nicorette;kr 309,30;https://kolonial.no/produkter/15627-nicorette-nicorette-munnspray-mint-1mg-dose-150-do/
Nicotinell Sugetablett Mint 1mg, 96 stk;Nicotinell;kr 231,00;https://kolonial.no/produkter/19660-nicotinell-nicotinell-sugetablett-mint-1mg/
Nicorette Sugetabletter 2mg, 80 stk;Nicorette;kr 224,90;https://kolonial.no/produkter/15537-nicorette-nicorette-sugetabletter-2mg/
Nicotinell Icemint 4 mg, 96 stk;Nicotinell;kr 279,00;https://kolonial.no/produkter/30252-nicotinell-nicotinell-icemint-4-mg/
Nicotinell Lakris 2 mg, 96 stk;Nicotinell;kr 211,60;https://kolonial.no/produkter/30091-nicotinell-nicotinell-lakris-2-mg/
Firkløver 60 g;Freia;kr 21,50;https://kolonial.no/produkter/25931-freia-firklover/
Trippel Omega-3 2 pk, 288 stk;Biopharma;kr 146,50;https://kolonial.no/produkter/21718-biopharma-trippel-omega-3-2-pk/
Otrivin Comp Nesespray 1mg, 10 ml;Otrivin;kr 58,00;https://kolonial.no/produkter/611-otrivin-otrivin-comp-nesespray-1mg/
Otribaby Saltvann 18 x 5 ml, 18 stk;Otrivin;kr 78,80;https://kolonial.no/produkter/17362-otrivin-otribaby-saltvann-18-x-5-ml/
Otricare Aloe Vera Saltvannsspray 50 ml;Otrivin;kr 75,00;https://kolonial.no/produkter/17368-otrivin-otricare-aloe-vera-saltvannsspray/
Sorte Oliven Uten Sten 230 g;Ybarra;kr 27,10;https://kolonial.no/produkter/18943-ybarra-sorte-oliven-uten-sten/
Belgian Harvest Milk 200 g;Not found;kr 36,30;https://kolonial.no/produkter/21868-belgian-harvest-milk/
C-boost Sitron C-vitamin 1000 mg, 20 stk;Collett;kr 49,30;https://kolonial.no/produkter/27466-collett-c-boost-sitron-c-vitamin-1000-mg/
Trippel Omega-3 Barn 120 stk;Biopharma;kr 95,90;https://kolonial.no/produkter/28762-biopharma-trippel-omega-3-barn/
Trippel Omega-3 Kvinne 120 stk;Biopharma;kr 99,90;https://kolonial.no/produkter/28761-biopharma-trippel-omega-3-kvinne/
Trippel Tran Lime 375 ml;Biopharma;kr 79,90;https://kolonial.no/produkter/28760-biopharma-trippel-tran-lime/
Oljelys 2 stk;Not found;kr 26,10;https://kolonial.no/produkter/11776-oljelys-2-stk/
Stekeposer Ekstra Store 2 stk;Soft Style;kr 14,10;https://kolonial.no/produkter/16239-soft-style-stekeposer-ekstra-store/
Frysepose 4l, 40 stk;Soft Style;kr 13,10;https://kolonial.no/produkter/5227-soft-style-frysepose-4l/
Frysepose 6l, 30 stk;Soft Style;kr 14,10;https://kolonial.no/produkter/16260-soft-style-frysepose-5l/
Isbitposer 20 stk;Soft Style;kr 23,00;https://kolonial.no/produkter/5221-soft-style-isbitposer/
Troika Favoritter 300 g;Nidar;kr 47,80;https://kolonial.no/produkter/256-nidar-troika-favoritter/
Avfallssekk Klar 100l, 10 stk;REMA 1000;kr 27,60;https://kolonial.no/produkter/28904-rema-1000-avfallssekk-klar-100l/
Biobag Komposterbare Poser 10l, 20 stk;Not found;kr 27,60;https://kolonial.no/produkter/21850-biobag-komposterbare-poser-10l/
Nidar Favoritter Stratos 300 g;Nidar;kr 51,90;https://kolonial.no/produkter/5869-nidar-nidar-favoritter-stratos/
Mellomleggspapir 12 x 8,5 cm, 1 stk;Not found;kr 13,60;https://kolonial.no/produkter/22306-mellomleggspapir-12-x-85-cm/
Avfallssekk med Snørelukking Ekstra Kraftig 125l, 6 stk;REMA 1000;kr 28,00;https://kolonial.no/produkter/30367-rema-1000-avfallssekk-med-snorelukking-ekstra-kraf/
Stekepose Medium 5 stk;Soft Style;kr 19,90;https://kolonial.no/produkter/28383-soft-style-stekepose-medium/
Lynlåspose 3 l, 20 stk;REMA 1000;kr 19,90;https://kolonial.no/produkter/30310-rema-1000-lynlaspose-3-l/
Avfallssekk Sort 100l, 10 stk;REMA 1000;kr 25,60;https://kolonial.no/produkter/28903-rema-1000-avfallssekk-sort-100l/
Papptallerken Firkantet 23cm, 20 stk;Not found;kr 38,10;https://kolonial.no/produkter/10469-papptallerken-firkantet-23cm/
Papptallerken 18 cm, 25 stk;REMA 1000;kr 18,90;https://kolonial.no/produkter/30474-rema-1000-papptallerken-18-cm/
Shotglass 4 cl, 30 stk;Not found;kr 19,90;https://kolonial.no/produkter/30435-shotglass-4-cl/
Champagneglass i Plast 6 stk;REMA 1000;kr 24,90;https://kolonial.no/produkter/30429-rema-1000-champagneglass-i-plast/
Ølglass Plast 0,5l, 25 stk;REMA 1000;kr 34,90;https://kolonial.no/produkter/30439-rema-1000-olglass-plast-05l/
Drikkeglass Plast 330 ml, 20 stk;REMA 1000;kr 24,90;https://kolonial.no/produkter/30441-rema-1000-drikkeglass-plast-330-ml/
Drikkebeger 200 ml, 80 stk;Prima;kr 29,90;https://kolonial.no/produkter/30446-prima-drikkebeger-200-ml/
Kniver Bioplastikk 160 mm, 10 stk;Not found;kr 19,90;https://kolonial.no/produkter/30476-kniver-bioplastikk-160-mm/
Gafler Bioplastikk 10 stk;Not found;kr 19,90;https://kolonial.no/produkter/30477-gafler-bioplastikk/
Skje Bioplastikk 150 mm, 10 stk;Not found;kr 19,90;https://kolonial.no/produkter/30464-skje-bioplastikk-150-mm/
Gafler i Plast 50 stk;Prima;kr 19,90;https://kolonial.no/produkter/30437-prima-gafler-i-plast/
Kronelys Hvit 24 cm, 10 stk;Not found;kr 38,10;https://kolonial.no/produkter/26442-kronelys-hvit-24-cm/
Kniver i Plast 50 stk;Prima;kr 19,90;https://kolonial.no/produkter/30438-prima-kniver-i-plast/
Skjeer i Plast 50 stk;Prima;kr 19,90;https://kolonial.no/produkter/30436-prima-skjeer-i-plast/
Teskjeer i Plast 50 stk;Prima;kr 14,90;https://kolonial.no/produkter/30447-prima-teskjeer-i-plast/
Kubbelys Lys Blå 7x15 cm, 1 stk;Not found;kr 33,10;https://kolonial.no/produkter/26435-kubbelys-lys-bla-7x15-cm/
Kubbelys Lys Rosa 7x15 cm, 1 stk;Not found;kr 33,10;https://kolonial.no/produkter/26433-kubbelys-lys-rosa-7x15-cm/
Duftlys i Glass Vanilla 1 stk;Not found;kr 37,60;https://kolonial.no/produkter/14614-duftlys-i-glass-vanilla/
Duftlys med Lokk Hvit 1 stk;Not found;kr 44,40;https://kolonial.no/produkter/26446-duftlys-med-lokk-hvit/
Lysholder Aluminium 24 stk;Not found;kr 26,70;https://kolonial.no/produkter/22669-lysholder-aluminium/
Lyspære Led Spot 35w, Gu5.3, 12v Varmhvit, 1 stk;Philips;kr 62,90;https://kolonial.no/produkter/28923-philips-lyspaere-led-spot-35w-gu53-12v-varmhvit/
Batteri 2025 3V Lithium 2 stk;Duracell;kr 46,10;https://kolonial.no/produkter/20926-duracell-batteri-2025-3v-lithium/
Lyspære Led 20w, Gu4 Spotpære Varmhvit, 1 stk;Philips;kr 82,90;https://kolonial.no/produkter/28929-philips-lyspaere-led-20w-gu4-spotpaere-varmhvit/
Lyspære Led Capsule 20w, G4, 12v, 1 stk;Philips;kr 62,90;https://kolonial.no/produkter/28926-philips-lyspaere-led-capsule-20w-g4-12v/
Lyspære Led Sceneswitch 40w Mignon, 470 lumen, 1 stk;Philips;kr 134,20;https://kolonial.no/produkter/28977-philips-lyspaere-led-sceneswitch-40w-mignon-470-lu/
Batterier DLR 20 1,5V Alkaliske, 2 stk;Prima;kr 24,60;https://kolonial.no/produkter/25439-prima-batterier-dlr-20-15v-alkaliske/
Lyspære Led Sceneswitch 60w Normal, 806 lumen, 1 stk;Philips;kr 149,90;https://kolonial.no/produkter/28976-philips-lyspaere-led-sceneswitch-60w-normal/
Lyspære Led Classic 50w, E27 Standard Filament Gold Dimbar, 1 stk;Philips;kr 139,90;https://kolonial.no/produkter/28973-philips-lyspaere-led-classic-50w-e27-standard-fila/
Batteri D Plus Power 2 stk;Duracell;kr 43,70;https://kolonial.no/produkter/25103-duracell-batteri-d-plus-power/
Hue White E27 9w, Ambiance Light Recipe Kit, 1 stk;Philips;kr 393,60;https://kolonial.no/produkter/29058-philips-hue-white-ambiance-light-recipe-kit-9w-e27/
Hue White Ambiance E27 9w, Normal Smartpære, 1 stk;Philips;kr 333,60;https://kolonial.no/produkter/29057-philips-hue-white-ambiance-9w-e27-normal-smartpaer/
Batteri MN21 A23 2 stk;Duracell;kr 46,30;https://kolonial.no/produkter/25214-duracell-batteri-mn21-a23/
Batteri 2016 3V Lithium 2 stk;Duracell;kr 44,70;https://kolonial.no/produkter/25403-duracell-batteri-2016-3v-lithium/
Lyspære Led 15w, E14 Deco T25 Matt, 1 stk;Philips;kr 69,90;https://kolonial.no/produkter/28952-philips-lyspaere-led-15w-e14-deco-t25-matt/
Batteri LR44 1,5V 2 stk;Duracell;kr 48,30;https://kolonial.no/produkter/25404-duracell-batteri-lr44-15v/
Lyspære Led Reflektor R63, 60w, E27 Varmhvit 36d Dim, 1 stk;Philips;kr 103,90;https://kolonial.no/produkter/28921-philips-lyspaere-led-reflektor-r63-60w-e27-varmhvi/
Lyspære Led Reflektor R50, 60w, E14 Varmhvit 36d Dim, 1 stk;Philips;kr 92,90;https://kolonial.no/produkter/28922-philips-lyspaere-led-reflektor-r50-60w-e14-varmhvi/
Halogen Eco Linear 240w R7s Dimbar, 1 stk;Philips;kr 58,50;https://kolonial.no/produkter/14758-philips-halogen-eco-linear-240w-r7s-dimbar/
Lysrør Master 15w, Lengde 44cm, 1 stk;Philips;kr 44,50;https://kolonial.no/produkter/13621-philips-lysror-master-15w-lengde-44cm/
Paracet Stikkpille 4-18 mnd, 125mg, 10 stk;Weifa;kr 49,10;https://kolonial.no/produkter/606-weifa-paracet-stikkpille-4-18-mnd-125mg/
Paracet Stikkpille 1,5-9 år, 250mg, 10 stk;Weifa;kr 47,90;https://kolonial.no/produkter/607-weifa-paracet-stikkpille-15-9-ar-250mg/
Zyrtec Allergitabletter 10mg, 21 stk;Zyrtec;kr 166,60;https://kolonial.no/produkter/605-zyrtec-zyrtec-allergitabletter-10mg/
Tussin Hostemikstur 100 ml;Weifa;kr 49,90;https://kolonial.no/produkter/616-weifa-tussin-hostemikstur/
Peiskubbe 4 stk;Not found;kr 77,70;https://kolonial.no/produkter/23677-peiskubbe/
Pepcid 10 mg, 24 stk;Not found;kr 177,00;https://kolonial.no/produkter/15534-pepcid-10-mg/
Imodium Tabletter 2mg, 16 stk;Not found;kr 106,70;https://kolonial.no/produkter/15525-imodium-tabletter-2mg/
Opptenningsbriketter 100 stk;Nitedals;kr 50,80;https://kolonial.no/produkter/25465-nitedals-opptenningsbriketter/
Samarin 18 bruk;Not found;kr 24,10;https://kolonial.no/produkter/15864-samarin/
Paracet Brusetablett 500mg, 20 stk;Weifa;kr 51,30;https://kolonial.no/produkter/16552-weifa-paracet-brusetablett-500mg/
Kaffefilter 110mm, 250 stk;Unil;kr 70,40;https://kolonial.no/produkter/12697-unil-kaffefilter-110mm/
Kaffefilter 90mm, 250 stk;Unil;kr 56,90;https://kolonial.no/produkter/12700-unil-kaffefilter-90mm/
Lampeolje Eksklusiv 1 l;Not found;kr 60,00;https://kolonial.no/produkter/14968-lampeolje-eksklusiv/
Bomullshyssing 80 g;Not found;kr 18,10;https://kolonial.no/produkter/11647-bomullshyssing-100-gram/
Tørsleffs Kondensert Melk 397 g;Not found;kr 58,00;https://kolonial.no/produkter/28018-torsleffs-kondensert-melk/
Pussemiddel 250 ml;Not found;kr 33,70;https://kolonial.no/produkter/23813-pussemiddel/
Klesrulle Mini 1 stk;Not found;kr 32,10;https://kolonial.no/produkter/14917-klesrulle-mini/
Binders 100 stk;Not found;kr 17,60;https://kolonial.no/produkter/15049-binders/
Forgrener 4-veis med Bryter 1 stk;Not found;kr 83,60;https://kolonial.no/produkter/11686-forgrener-4-veis-med-bryter/
Big 100 Salty Caramel 100 g;Proteinfabrikken;kr 39,90;https://kolonial.no/produkter/28872-proteinfabrikken-big-100-salty-caramel/
Kiwi Parade Gloss Black Svamp 50 ml;Kiwi;kr 31,40;https://kolonial.no/produkter/19342-kiwi-kiwi-parade-gloss-black-svamp/
Express Shine Sort Svamp 7 ml;Kiwi;kr 22,50;https://kolonial.no/produkter/15729-kiwi-express-shine-sort-svamp/
Alpen Bars Light Chocolate & Fudge, 5 stk, 95 g;Alpen;kr 24,90;https://kolonial.no/produkter/29084-alpen-alpen-bars-light-chocolate-fudge-5-stk/
Extreme Impregnering 200 ml;Kiwi;kr 52,40;https://kolonial.no/produkter/16134-kiwi-extreme-impregnering/
Alpen Bars Light Double Chocolate, 5 stk, 95 g;Alpen;kr 33,50;https://kolonial.no/produkter/29085-alpen-alpen-bars-light-double-chocolate-5-stk/
Lynlim Scotch 3 g;Scotch;kr 34,40;https://kolonial.no/produkter/22642-scotch-lynlim-scotch/
Yatzy i Eske Med 6 Terninger, 1 stk;Not found;kr 38,80;https://kolonial.no/produkter/14854-yatzy-i-eske-med-6-terninger/
Alpen Bars Light Saltet Caramel, 5 stk, 95 g;Alpen;kr 33,50;https://kolonial.no/produkter/29083-alpen-alpen-bars-light-saltet-caramel-5-stk/
Alpen Bar Protein Chocolate, 5 stk, 170 g;Alpen;kr 32,90;https://kolonial.no/produkter/29452-alpen-alpen-bar-protein-chocolate-5-stk/
Kortstokk 1 stk;Not found;kr 30,80;https://kolonial.no/produkter/10259-kortstokk/
Protein Bar Cookies & Cream Low Sugar, 50 g;Proteinfabrikken;kr 37,00;https://kolonial.no/produkter/28871-proteinfabrikken-protein-bar-cookies-cream-low-sug/
Alpen Bars Light Jaffacake, 5 stk, 95 g;Alpen;kr 33,50;https://kolonial.no/produkter/29082-alpen-alpen-bars-light-jaffacake-5-stk/
Afterbite Gel 25 ml;Autan;kr 91,70;https://kolonial.no/produkter/16140-autan-afterbite-gel/
Alpen Bar Protein Berries & Yoghurt, 5 stk, 170 g;Alpen;kr 32,90;https://kolonial.no/produkter/29451-alpen-alpen-bar-protein-berries-yoghurt-5-stk/
Autan Myggmiddel Pumpespray, 0,1 l;Autan;kr 95,20;https://kolonial.no/produkter/16131-autan-autan-myggmiddel-pumpespray/
Protect Plus Myggspray Pumpespray, 100 ml;Autan;kr 95,20;https://kolonial.no/produkter/16137-autan-protect-plus-myggspray-pumpespray/
Frysetape 25 m, 1 stk;Not found;kr 46,90;https://kolonial.no/produkter/29991-frysetape-25-m/
Lighter Zapp Rubber Flint, 1 stk;Not found;kr 16,50;https://kolonial.no/produkter/28096-lighter-zapp-rubber-flint/
Vaniljeessens 10 ml;Idun;kr 20,90;https://kolonial.no/produkter/17335-idun-vaniljeessens/
Kalkunbryst Marinert ca. 1,5 kg;Prior;kr 189,00;https://kolonial.no/produkter/30404-prior-kalkunbryst-marinert/
Løvtynn Kalkunfilet 110 g;Prior;kr 39,90;https://kolonial.no/produkter/30260-prior-lovtynn-kalkunfilet/
Blyanter 4 stk;Not found;kr 18,10;https://kolonial.no/produkter/10283-blyanter/
Skyr Luftig Sitron 130 g;Q-meieriene;kr 15,90;https://kolonial.no/produkter/29502-q-meieriene-skyr-luftig-sitron/
Ostehøvel 1 stk;Not found;kr 43,60;https://kolonial.no/produkter/10169-ostehovel/
Eggdeler Skiver og Båter 1 stk;Not found;kr 36,70;https://kolonial.no/produkter/10160-eggdeler-skiver-og-bater/
Hackit Kjøttdeighakker Assorterte Farger, 1 stk;Not found;kr 93,60;https://kolonial.no/produkter/10184-hackit-kjottdeighakker-assorterte-farger/
Stekespade Nylon 1 stk;Not found;kr 35,40;https://kolonial.no/produkter/10202-stekespade-nylon/
Spiralvisp Nylon 1 stk;Not found;kr 35,40;https://kolonial.no/produkter/10205-spiralvisp-nylon/
Øse 1 stk;Not found;kr 35,40;https://kolonial.no/produkter/14950-ose/
Skreller Fast Blad 1 stk;Not found;kr 37,00;https://kolonial.no/produkter/14782-skreller-fast-blad/
Slikkepott 1 stk;Not found;kr 38,80;https://kolonial.no/produkter/14821-slikkepott/
Hvitløkspresse 1 stk;Not found;kr 63,60;https://kolonial.no/produkter/10163-hvitlokspresse/
Saks m/Softgrip 1 stk;Not found;kr 27,60;https://kolonial.no/produkter/22684-saks-mes-softgrip/
Målekannesett 3 stk;Not found;kr 74,60;https://kolonial.no/produkter/10175-malekannesett/
Skjærebrett 35x25 cm, 1 stk;Not found;kr 66,80;https://kolonial.no/produkter/11755-skjaerebrett-35x25-cm/
Brødbakeformer 30 cm, 1 stk;Not found;kr 85,30;https://kolonial.no/produkter/11812-brodbakeformer-30-cm/
Fryseboks 0,5l, 1 stk;Not found;kr 33,30;https://kolonial.no/produkter/14800-fryseboks-05l/
Fryse- og oppbevaringsboks 1,2l, 1 stk;Not found;kr 49,70;https://kolonial.no/produkter/10136-fryse-og-oppbevaringsboks-12l/
Frysebeger 3 dl, 5 stk;Soft Style;kr 33,00;https://kolonial.no/produkter/24924-soft-style-frysebeger-3-dl/
Trykkblyant 0.7, 1 stk;Not found;kr 22,40;https://kolonial.no/produkter/24449-trykkblyant-0-7/
Viskelær 2 stk;Not found;kr 17,70;https://kolonial.no/produkter/14710-viskelaer/
Tusj Sort Penol 1 stk;Not found;kr 27,00;https://kolonial.no/produkter/14857-tusj-sort-penol/
Fargeblyanter Jumbo 10 stk;Not found;kr 38,80;https://kolonial.no/produkter/10226-fargeblyanter-jumbo/
Rizla Doble Sigarettpapir 100 stk;Not found;kr 26,90;https://kolonial.no/produkter/17689-rizla-doble-sigarettpapir/
Notatblokk A5 Hard plast, Assorterte farger, 1 stk;Not found;kr 38,80;https://kolonial.no/produkter/14779-notatblokk-a5-hard-plast-assorterte-farger/
Gelatinpulver 25 g;Idun;kr 13,00;https://kolonial.no/produkter/1732-idun-gelatinpulver/
Konvolutter C4 Brun, 5 stk;Not found;kr 18,10;https://kolonial.no/produkter/11623-konvolutter-c4-brun/
